f1,f2,f3,f4,answer
-0.610122147757674,0.22905467636010265,-1.3468174956282322,1.7508941611822975,0.0
-0.39521646383550196,-1.092622811786404,1.3148077813287187,0.7569684327180479,1.0
-1.3445043897299342,-0.09610041505687705,1.255572860751704,0.8429175088126061,0.0
0.4801442370707364,1.7519459708640408,-0.6450196390997834,-0.9109042439995602,1.0
0.7789561339593801,0.08883941908943524,0.7288995633758647,0.42583262870593297,0.0
-1.204270914104746,1.3220508612646489,-0.26608701152174963,1.572113059629085,0.0
1.2116265806774695,0.7874808351304124,-0.3483096036635633,-0.21238322678119345,1.0
-0.002578017870749098,-1.2619018295732605,-0.7911870342602088,-1.8847669574569317,1.0
0.8031972344858003,1.3668273810936402,0.38552938601090925,1.4391321238579593,0.0
0.2995892877191274,-0.9934869010520784,-0.3701406197082774,0.4246548102220012,0.0
0.8595144945456235,1.4946597129548171,-0.5600496241908933,-0.06700007117614873,1.0
0.8177243273618354,0.5570193109275654,-0.8620325076265388,0.3080607384578761,0.0
0.36079096036798636,-0.08500868985257647,0.5687109610819238,-2.057021560524902,1.0
1.6219308942379038,1.2330290378479767,-0.6515315171187427,0.7804912874815939,0.0
-0.029815036382337592,-0.19103917768375012,0.6318769606325304,-0.02698406810466583,1.0
2.367676146997767,1.1446474951734622,-0.8547076015168203,1.1249710684113259,0.0
0.2838742326189465,-0.3948154753855666,1.5775462202221286,-0.5531514626181244,0.0
-0.6013573020570953,0.9852542188766832,0.5056406402520106,0.3137354022414891,0.0
0.4962013249800343,-0.8207764423879432,1.2445469788036425,-1.2341141782401162,0.0
-0.16487500740648112,-0.49399997242385213,0.34765535029052397,0.1773107094102316,0.0
-0.5218109666362656,-0.575726466038979,-1.424997834317815,-0.6767052553107983,1.0
0.5241335491921079,1.0392206155400168,1.4231861146723228,-0.9506321697041775,0.0
0.7001995430880195,0.43819394703527026,-0.22102088309977408,-0.3047879767180594,1.0
1.3412648455152947,1.1486245207325452,-0.9831710626648222,-0.06343452847347206,0.0
0.6893658902791426,-1.314172016298124,0.3339848881896575,3.0945835789395173,0.0
-0.27228166044328383,-0.3038427596558886,-1.0640462426023585,-0.1470069517512801,0.0
-2.4583153500705883,-1.7743409103742094,1.0512557252028036,2.184286970102279,0.0
-0.7159483378243106,0.5367483721835195,0.9135994440892565,-2.229963434509461,1.0
-0.4510814782596234,-0.31599263254100624,-0.5787995364483703,1.0240259883021239,1.0
-0.19594593110177078,1.1197102785397477,-0.792284646803916,-1.445678844569983,1.0
-0.969436351595395,-1.7366704950027607,0.004327239712894634,0.3300531277008881,1.0
1.7070463154887745,0.9359960848952935,-1.6586996494060096,-0.8701237490517605,1.0
0.7515664407385814,-0.3016839670767837,-0.3613510429185565,-0.05483484915998791,0.0
-0.7920080729397049,-2.388665288418848,-0.012945962237759961,-0.6335255860402803,1.0
0.9907021134559378,-0.6175745024781526,-0.07032399651585927,0.1333891568347582,0.0
-0.2949467109086274,1.0861292434134198,1.45821540645808,0.2161403346383094,0.0
-0.09365421406740386,0.28712004956457277,0.21348390225370703,-1.2595191106936352,1.0
1.5380426829854696,-0.6816024078335655,0.858971012948688,-0.7303836988896837,0.0
-1.4592296523271502,-1.0348247417815843,-0.5985833653320485,-1.2239719424195614,1.0
1.3724142230903156,1.3363067744949664,1.3049524162042876,0.48724534949336873,0.0
1.0779762696570583,0.6650018763735913,-1.1200535578966841,-0.02278081492771006,1.0
-0.08088679887041045,-0.9272031649421324,0.7979164566881833,0.11407062714047755,1.0
-0.9867016915763811,1.6452481405370676,-0.7953237362540787,0.8719797549045153,0.0
2.258445325847626,1.249626414500452,-0.5395748164937988,-0.2538344211562427,1.0
-0.32749245204528815,1.7916781321857511,0.010284553046483713,-0.25059282402330174,0.0
-1.1907624091170619,-0.22673900212526205,1.0583513798834012,-1.2516286798486578,1.0
-0.4358104982465277,-0.09116100738431936,-0.5104287701449235,-0.8479046635281082,1.0
-1.336609519678,0.3001209327692073,0.1978907574710162,-0.005712312496327161,1.0
0.25424574335616007,-1.2599006101187804,-1.6747341946587657,-1.072822259897594,1.0
1.9044942902589868,0.3657809511099215,1.1287191068071636,0.6378044748179673,0.0
-0.8751462980054135,0.011683123686036228,-0.19055176475017355,-1.8191222930520135,1.0
2.16085774010134,1.1489075992566153,1.425951338412624,-1.021903854079393,0.0
0.28505045712051086,0.2529989030253287,0.6459980225725657,-1.4850919278818897,0.0
0.6567779780516432,0.9213965617113861,-0.8819808117023556,0.024711532745012702,1.0
-2.068663075271823,-2.354628079671382,0.6906961458144035,0.12968326558151244,1.0
0.42892106510860706,0.47606780504650753,-1.5556229564807107,-0.08961704141381421,1.0
-0.9535649794149165,-0.604788850551782,0.19313977274822006,-0.4371917130874909,1.0
-0.8877430026517323,0.3159492997604843,1.4290362650689366,-1.6591014653710567,1.0
0.5795329723624668,-1.012211828696978,1.250417115192214,0.3458583918690167,0.0
0.4155764270584986,3.183945852202407,-1.9092103750364382,-0.6521588648688572,0.0
0.6845411253243682,0.16565310548738477,-1.410020394042536,-0.11764644659426268,1.0
0.9431793816092663,0.4338115780293898,0.6378811804698593,0.2216533887052361,0.0
1.115957153894155,-1.3053017438142873,0.5102270384922618,-2.403575587296712,1.0
0.44500348073712115,-0.2020679635502517,-0.6852342900926688,-0.07156707186128763,1.0
-1.2579493684923864,0.17426002302419336,0.6678283282705911,-0.807720288780406,1.0
0.750888888276018,-0.17668060349871043,0.13230503474024913,-0.8370921051347417,0.0
-0.907083405021634,-0.595390179128681,1.1722175567410056,-1.3726918728636477,1.0
1.4020018671088987,1.5459751877624417,-1.4213913348201201,1.8024268964564545,0.0
-1.2893989937936206,0.12648410870928195,0.10565501091700023,0.07572985917197933,1.0
0.7656830783382511,-1.6690550660733519,-0.4745701346518268,0.8168737842613796,0.0
-0.6705534789885139,0.860008247325914,-0.3382916513005842,0.5560192086890343,0.0
0.6424280011660162,-0.46580376104099463,2.011720265793955,-0.2792806158434069,1.0
-0.8340271285373226,0.7700535569344383,0.8590547219187699,0.04787190606555298,1.0
-0.09797748870162745,-1.3302866992401552,-1.140360047523666,-0.416374723939124,1.0
1.0123234838448418,-0.6597243079902939,0.5830687917838194,0.1494102544297196,0.0
1.6166646988918423,-0.8560370728069877,-0.8580119213475299,0.3205798503624893,0.0
-0.5743560998364813,0.1723256316080525,1.0244301273139802,-0.44367135533514573,1.0
0.2783878391085201,-1.4882114535460427,-1.004074072353423,-0.6334760783081709,1.0
-0.5225053004921103,-0.2879546044143564,-0.9801111440013347,0.6191395894190048,0.0
0.5097677022577384,0.6242426635124191,1.382515490653506,1.3260983795157621,0.0
-0.30641507365032183,0.13432722453276416,0.03909639187778217,0.8811411510900741,0.0
2.0400173842498437,0.7569392805163263,-0.4219722089440761,0.4254237059485751,0.0
0.908095543911368,0.5471078473011833,0.3658958679156009,-0.8588655225718979,1.0
-0.6918737985273599,-1.2181652134149925,0.10769369520559427,-0.1818099074715869,0.0
1.5596010265496854,1.1936835947959228,1.0253774343453526,-0.45980022626579053,1.0
1.073083763290112,-0.9166015035057002,-0.6919434096204994,0.25447361473063923,0.0
-0.8368972117067872,1.3483346975051376,-0.3934812838095958,-0.8892939875693671,1.0
-0.05139888394015334,-0.6011898042170072,0.7608246914855514,0.04601023681200483,1.0
-0.17467882184178138,-0.6405789567995179,-1.6378623439850837,1.600839981824325,0.0
-0.6369380208186737,0.5119224558713211,0.19356538571452683,1.6810007151400175,0.0
0.27177050969533917,2.206831424254567,0.36365467850663924,-0.7346806111184238,1.0
0.19775360768993913,0.04943520099791292,0.4974581342425348,0.8635762799642742,0.0
-1.485152233155906,0.6689170560426514,-0.8026767514931397,-0.6214513947434661,1.0
0.647996347734242,-0.780041613781701,0.6110921296063159,0.17828660792109152,0.0
0.29010331021918867,-1.208738883251119,-2.3779367361427592,-0.406297241768929,1.0
-0.6992689865044477,0.3501064707491701,0.4789037234599653,0.8492179932256448,0.0
-0.9977926482258075,-0.49046924298945105,-1.7000115976550747,0.4045593023658577,1.0
-0.7566043611286963,0.26266204842454066,1.0101120139151174,1.4610408534174313,0.0
-1.4557236289279465,0.5757053791588393,0.4599870382685346,0.41545748945103605,0.0
0.870105182763712,0.33406101797344295,1.8404575981464144,1.3023196333069769,0.0
1.829951138767065,0.63110970308284,1.3611420920324027,0.4162971782125235,0.0
1.4466584532151086,-0.005433532168725914,-0.2912553069365495,0.02367229961478181,0.0
-1.557143064625395,1.14909255246647,-0.6603547350703501,0.22299080118633352,1.0
0.5940412870346117,-0.15831888275566644,0.4680344985484368,0.15931722293844497,0.0
1.07210015034945,-0.417012799630005,-0.8049055798702417,0.45520808070929336,0.0
-0.2527856265718112,0.22042376577041994,0.23095350100888895,1.2316337411200198,1.0
-0.32959051019058044,1.397067154014723,-0.931937948599642,0.8711121835262007,0.0
-0.2134458602093478,0.8176846191580018,0.3750795084539936,0.1318511606365435,1.0
0.890420615999969,0.9766008952979212,-0.8721178653778597,-1.8757200413107595,1.0
1.6912163194721692,0.07725273797707215,0.6244258926487671,-2.2409191485582696,1.0
0.3961626454604383,0.4010463309337401,0.5991334297468124,-1.6814887409670332,1.0
-0.46911958149532096,-0.612787143338894,-0.5303473574694898,2.4558821787178826,0.0
-1.101224296912574,-0.5189050273491234,-1.3738589043083997,1.287292367973681,1.0
-0.9700827432520516,1.213808972130202,-1.4915479386945198,-0.03947220475635941,1.0
-1.2299672960166488,-0.10455661884921441,0.031999163282557336,1.0023071426442904,0.0
-1.3886279454000132,-1.8200402089411378,-0.09734778741208341,0.10403831917872543,1.0
0.37699177033794967,1.4011334908091402,-0.3764102175097464,-1.5292056471253388,1.0
-1.1574672239957302,-1.2847344000906706,0.13070286588021646,1.058477289361929,0.0
1.155002047472777,0.8258682410910865,0.723011496244501,0.350001491893287,0.0
0.24547999771988394,0.535011455451505,-1.2768134645677518,-0.2613038660281045,1.0
0.1383953725633953,-0.2373535187662865,-0.14556833292087956,-1.2465755393673104,1.0
-0.4677428909112864,0.12238848796875625,-0.32000893490992577,0.11572360713342092,1.0
-0.6901949181639708,-1.630442974716619,0.376707037377054,1.3476456176883744,0.0
-0.7781140736069432,-0.12310278701738897,-0.1845822519529197,0.44493973661883923,1.0
2.474046430396651,0.5097354449185457,-0.8334384682344592,-0.5329491229665115,1.0
1.567001083452201,0.4012162479082464,-0.9086724507652737,-0.5647500541992716,0.0
1.0102057326633067,-0.015516024373888899,1.7714312815091415,0.36134826121527597,0.0
0.491515913552236,1.9487088992224897,-1.1064425719119324,0.7636606057710648,1.0
-0.17165204411333823,-1.0835021410869632,-1.8960289091323075,-0.917265498619226,1.0
1.4044241127814807,1.2570958413496,-0.3741213941792175,-1.4241665423896424,1.0
1.2222046906981514,-0.16106091114076698,0.34983295793457225,0.572547171586478,0.0
0.5129630327881666,1.5849277147810865,-0.6104181709625602,-0.2239218705161912,1.0
-0.9134513758111452,0.20361146395639015,-0.888516483366269,0.9951906132019134,0.0
-0.6865256493102287,1.3176572475940231,-1.551933909995925,-0.5383554574250127,1.0
0.9047461794715613,1.8179604382256986,-0.3510346404152986,1.108830254301657,0.0
0.5107823297936793,-0.5756977417075071,-0.7413854847590876,-0.2143812420345685,1.0
-1.059530101220851,0.008545203675233103,-0.4279557199988046,-0.4871350940011804,1.0
1.9282178264621859,-0.6548429244124843,0.6403293033977424,1.5510888252684565,0.0
0.1388214642802995,-0.42636763730429517,0.7521898072576844,-1.0533792306350025,1.0
-0.9608139417803501,0.055022794238401555,-1.4829913861043673,-0.029649184699025964,1.0
1.3705233928563867,0.8968495801412935,2.67496902079856,-0.33851822688011934,0.0
-1.5132122655227973,0.29349243210740183,1.2829302494409478,-0.20008009742726285,0.0
-1.0797874322883436,0.45776985668953435,-1.3235725292885585,-1.0284174830679382,1.0
-0.3115361980100341,-0.48677279638490417,-0.7165112243584896,-0.4504176813791775,1.0
-0.3874248329984627,0.8203825359292264,-2.755860597268135,-0.17495574277427023,1.0
0.015797674481223333,-0.28481906271249074,0.5704956169985766,1.1042777973185152,0.0
1.2815572896852154,-0.5192767079060195,1.563000883741889,1.34274137866706,0.0
-0.6731551666702262,-2.218134898375786,0.348690219450449,-1.5749817491699736,1.0
1.791290288992809,-0.351956327176166,-0.06775537016807599,0.17257874781099491,0.0
-0.4375068836430603,0.013661204503243665,0.0489382716148306,-1.040178798649896,1.0
0.7338101774230882,-0.809233624527565,0.6132664086235655,-0.19361173254451236,0.0
-0.5526454108921741,-0.8457630732708216,-0.9033088413414706,-0.33442158226810814,1.0
0.7475475219426397,0.4704282979675192,0.03543283699509461,1.1932393086662514,0.0
2.362629940690693,-1.006198150280932,-1.0175982279482776,-0.010706911481497078,0.0
0.09327880722552692,2.0210130165926277,-0.13803249263820602,0.4051259552101095,0.0
-0.8203840586176123,-1.3831857127504883,-0.5447070840542713,0.23305351819112832,0.0
1.419732562986696,-2.65237563406103,-1.3172990572487882,-1.0996829734795894,1.0
0.15092216102927605,1.2737416359606781,0.3901036974965246,1.3378380188291457,0.0
